 frequency       AmagdB          Aphdeg         
 4.50262052e+07  6.64182118e+00  7.86195060e+01 
 4.60644974e+07  6.44738682e+00  7.83352384e+01 
 4.71267322e+07  6.25311266e+00  7.80452703e+01 
 4.82134619e+07  6.05900576e+00  7.77494759e+01 
 4.93252513e+07  5.86507347e+00  7.74477281e+01 
 5.04626783e+07  5.67132340e+00  7.71398984e+01 
 5.16263340e+07  5.47776347e+00  7.68258571e+01 
 5.28168234e+07  5.28440194e+00  7.65054734e+01 
 5.40347650e+07  5.09124733e+00  7.61786151e+01 
 5.52807921e+07  4.89830854e+00  7.58451492e+01 
 5.65555523e+07  4.70559477e+00  7.55049415e+01 
 5.78597080e+07  4.51311559e+00  7.51578569e+01 
 5.91939372e+07  4.32088091e+00  7.48037597e+01 
 6.05589334e+07  4.12890101e+00  7.44425132e+01 
 6.19554061e+07  3.93718654e+00  7.40739802e+01 
 6.33840810e+07  3.74574854e+00  7.36980231e+01 
 6.48457008e+07  3.55459843e+00  7.33145037e+01 
 6.63410251e+07  3.36374803e+00  7.29232839e+01 
 6.78708313e+07  3.17320957e+00  7.25242253e+01 
 6.94359143e+07  2.98299568e+00  7.21171897e+01 
 7.10370877e+07  2.79311942e+00  7.17020390e+01 
 7.26751838e+07  2.60359427e+00  7.12786359e+01 
 7.43510539e+07  2.41443413e+00  7.08468433e+01 
 7.60655691e+07  2.22565334e+00  7.04065253e+01 
 7.78196206e+07  2.03726669e+00  6.99575471e+01 
 7.96141200e+07  1.84928937e+00  6.94997752e+01 
 8.14500001e+07  1.66173705e+00  6.90330775e+01 
 8.33282151e+07  1.47462581e+00  6.85573240e+01 
 8.52497412e+07  1.28797217e+00  6.80723869e+01 
 8.72155772e+07  1.10179309e+00  6.75781407e+01 
 8.92267449e+07  9.16105933e-01  6.70744628e+01 
 9.12842895e+07  7.30928510e-01  6.65612336e+01 
 9.33892805e+07  5.46279020e-01  6.60383372e+01 
 9.55428121e+07  3.62176065e-01  6.55056613e+01 
 9.77460036e+07  1.78638629e-01  6.49630981e+01 
 1.00000000e+08 -4.31393811e-03  6.44105441e+01 
 1.02305973e+08 -1.86661941e-01  6.38479011e+01 
 1.04665121e+08 -3.68385360e-01  6.32750764e+01 
 1.07078670e+08 -5.49463875e-01  6.26919830e+01 
 1.09547876e+08 -7.29876897e-01  6.20985406e+01 
 1.12074020e+08 -9.09603599e-01  6.14946755e+01 
 1.14658417e+08 -1.08862295e+00  6.08803216e+01 
 1.17302409e+08 -1.26691375e+00  6.02554205e+01 
 1.20007371e+08 -1.44445468e+00  5.96199223e+01 
 1.22774708e+08 -1.62122435e+00  5.89737859e+01 
 1.25605860e+08 -1.79720134e+00  5.83169797e+01 
 1.28502297e+08 -1.97236425e+00  5.76494822e+01 
 1.31465525e+08 -2.14669179e+00  5.69712822e+01 
 1.34497085e+08 -2.32016279e+00  5.62823798e+01 
 1.37598551e+08 -2.49275632e+00  5.55827865e+01 
 1.40771537e+08 -2.66445172e+00  5.48725261e+01 
 1.44017690e+08 -2.83522870e+00  5.41516353e+01 
 1.47338699e+08 -3.00506740e+00  5.34201636e+01 
 1.50736290e+08 -3.17394847e+00  5.26781749e+01 
 1.54212228e+08 -3.34185319e+00  5.19257468e+01 
 1.57768320e+08 -3.50876350e+00  5.11629722e+01 
 1.61406415e+08 -3.67466214e+00  5.03899591e+01 
 1.65128404e+08 -3.83953270e+00  4.96068313e+01 
 1.68936220e+08 -4.00335978e+00  4.88137288e+01 
 1.72831844e+08 -4.16612899e+00  4.80108084e+01 
 1.76817299e+08 -4.32782713e+00  4.71982438e+01 
 1.80894658e+08 -4.48844226e+00  4.63762261e+01 
 1.85066040e+08 -4.64796377e+00  4.55449644e+01 
 1.89333613e+08 -4.80638251e+00  4.47046855e+01 
 1.93699595e+08 -4.96369086e+00  4.38556347e+01 
 1.98166255e+08 -5.11988284e+00  4.29980758e+01 
 2.02735916e+08 -5.27495417e+00  4.21322911e+01 
 2.07410951e+08 -5.42890237e+00  4.12585819e+01 
 2.12193792e+08 -5.58172686e+00  4.03772682e+01 
 2.17086923e+08 -5.73342895e+00  3.94886891e+01 
 2.22092889e+08 -5.88401199e+00  3.85932024e+01 
 2.27214291e+08 -6.03348139e+00  3.76911849e+01 
 2.32453791e+08 -6.18184464e+00  3.67830318e+01 
 2.37814113e+08 -6.32911139e+00  3.58691572e+01 
 2.43298042e+08 -6.47529343e+00  3.49499932e+01 
 2.48908429e+08 -6.62040475e+00  3.40259902e+01 
 2.54648190e+08 -6.76446147e+00  3.30976160e+01 
 2.60520309e+08 -6.90748191e+00  3.21653561e+01 
 2.66527837e+08 -7.04948648e+00  3.12297128e+01 
 2.72673897e+08 -7.19049771e+00  3.02912047e+01 
 2.78961683e+08 -7.33054014e+00  2.93503668e+01 
 2.85394464e+08 -7.46964025e+00  2.84077493e+01 
 2.91975583e+08 -7.60782641e+00  2.74639173e+01 
 2.98708461e+08 -7.74512874e+00  2.65194503e+01 
 3.05596598e+08 -7.88157901e+00  2.55749413e+01 
 3.12643573e+08 -8.01721049e+00  2.46309964e+01 
 3.19853049e+08 -8.15205779e+00  2.36882339e+01 
 3.27228774e+08 -8.28615675e+00  2.27472835e+01 
 3.34774581e+08 -8.41954418e+00  2.18087858e+01 
 3.42494392e+08 -8.55225775e+00  2.08733913e+01 
 3.50392221e+08 -8.68433571e+00  1.99417596e+01 
 3.58472171e+08 -8.81581673e+00  1.90145588e+01 
 3.66738442e+08 -8.94673965e+00  1.80924642e+01 
 3.75195331e+08 -9.07714323e+00  1.71761578e+01 
 3.83847234e+08 -9.20706594e+00  1.62663274e+01 
 3.92698648e+08 -9.33654567e+00  1.53636654e+01 
 4.01754173e+08 -9.46561949e+00  1.44688680e+01 
 4.11018515e+08 -9.59432340e+00  1.35826344e+01 
 4.20496491e+08 -9.72269202e+00  1.27056655e+01 
 4.30193027e+08 -9.85075839e+00  1.18386632e+01 
 4.40113162e+08 -9.97855363e+00  1.09823292e+01 
 4.50262052e+08 -1.01061067e+01  1.01373640e+01 
 4.60644974e+08 -1.02334443e+01  9.30446578e+00 
 4.71267322e+08 -1.03605902e+01  8.48432926e+00 
 4.82134619e+08 -1.04875653e+01  7.67764473e+00 
 4.93252513e+08 -1.06143876e+01  6.88509675e+00 
 5.04626783e+08 -1.07410713e+01  6.10736298e+00 
